text,type,label,tag_a,tag_b
线上复选是不是只要提交了作品就行？有没有具体的截止时间节点？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
既然不去线下，复选能不能只提交一个平时练习的视频敷衍一下？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线下比赛的时间定了吗？如果是工作日，我们要请假还要扣工资，肯定不去。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线上复选的证书有含金量吗？还是说必须到了线下付费环节才有真证书？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
我们只是想让孩子体验一下比赛形式，线上免费的试一下，线下收费的就免了，这样操作行吗？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
如果线上复选晋级了，我们明确拒绝去线下，名额可以顺延给下一名吗？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线上复选的对手是随机匹配的吗？还是只上传视频评分？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
既然没意向去线下，参加线上复选会不会被老师认为是在捣乱？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线下收费包不包食宿？如果不包，加上路费成本太高，我们肯定放弃。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线上复选需不需要拉票投票？如果要搞人情拉票，我们就不参与了。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
孩子知道晋级了要去线下如果不去了会不会闹情绪？为了不让他失望，线上复选是不是应该直接弃权？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线上复选的平台操作麻烦吗？需要下载什么专门的APP吗？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
晋级后的线下比赛是不是还要重新抽签？万一时间冲突，我们线上比了也是白比。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线上复选的结果什么时候出？会不会等我们没时间规划线下行程了才通知？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
往年有没有那种线上晋级了但不去线下的先例？会不会被主办方拉黑？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线下比赛的流程是不是很复杂？如果需要待好几天，我们没那个耐心。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线上复选如果不参加，会不会影响孩子在机构现在的分班或者排课？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
既然是线上，家里没有专业的背景和灯光，会不会很吃亏？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
晋级线下后，费用能不能只交孩子的，家长陪同进去看要不要买票？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线上复选的作品会公开展示吗？如果会，我们怕泄露隐私就不传了。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
孩子最近状态不好，如果线上复选表现很差，是不是就直接不用操心线下的事了？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
既然不去线下，那线上复选能不能不要告诉孩子是比赛，就说是个作业任务？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线下收费是一次性的吗？会不会到了现场还要交什么参赛保证金？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线上复选是否很麻烦。太麻烦不参加了,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
主办方是不是就是想通过线上免费把人圈进去，再割线下的韭菜？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
如果我们线上复选过了，能不能只拿个线上的晋级通知，不去现场比？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线下比赛如果是在疫区或者偏远地方，我们肯定不去，那线上还有必要比吗？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线上复选的评委是谁？是机器筛选还是人工看？如果人工看，我们不想露脸。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
我们单纯不想花钱，线上复选能不能作为给孩子的一个阶段性测试？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线下比赛要是孩子比砸了，这钱是不是就打水漂了？风险太大，线上试试水还行。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
参加线上复选需要缴费押金吗？比完会不会退？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
如果线上复选晋级了不去线下，会不会对孩子在学校的评优有负面影响？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线下比赛是不是需要统一的服装道具？如果要另外买，我们就不考虑后续了。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线上复选能不能只录音频？孩子不想露脸视频。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
既然决定不去线下，我们参加线上复选是不是在浪费时间？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线下比赛的分组是怎么分的？会不会让线上晋级的和线下的种子选手分在一起？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
我们工作太忙没时间陪孩子，能不能直接放弃线上复选？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
晋级线下的比例大概是多少？如果很容易进，我们就不凑这个热闹了。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线上复选如果网络卡顿或者上传失败，会不会有补考机会？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
既然是线上免费，是不是很多人都会报？竞争会不会很水？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
如果我们线上比完了，晋级通知来了我们直接无视，会有什么后果吗？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
能不能直接告诉老师我们不去线下，连线上复选的环节也帮我们省了？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
线上复选有没有独立的证书或奖项？还是说必须晋级付费环节才有结果？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
请问这次活动具体是什么时间呀？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
想了解一下活动开始和结束的时间。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
麻烦问一下，活动是哪天开始呢？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
请问活动一共持续几天？每天几点到几点？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
想知道活动的具体安排时间。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
请问报名后，什么时候开始参加活动？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
麻烦告知一下活动的准确时间可以吗？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
想咨询一下本次活动的时间安排。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
请问活动是上午还是下午，几点开始？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
想问问活动日期定在什么时候？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
请问活动有没有固定的时间段？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
麻烦问下活动开始时间和截止时间。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
想了解一下活动是全天还是只有半天？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
请问活动具体在几月几日举行？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
想知道活动每天的上课 / 参与时间。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
请问活动时间可以发我一下吗？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
麻烦告知一下活动的详细时间安排。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
想咨询活动是周末还是工作日进行？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
请问活动开始后，每天几点到几点？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
想问问最晚什么时候可以参加活动？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
请问活动时间有没有调整？最新时间是？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
麻烦问一下活动总共多长时间？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
想了解一下活动的具体时段。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
请问活动是早上几点开始，几点结束？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
想知道活动日期和具体时间。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
麻烦发一下本次活动的时间安排表。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
请问活动是固定时间还是可以自选？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
想咨询一下活动开始的具体时间。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
请问活动什么时候开始，什么时候截止报名？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
麻烦问下，活动时间确定了吗？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
报名后孩子能享受到哪些权益？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
请问报名这个活动有什么福利吗？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
想了解一下报名成功后有哪些专属权益。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
报名后具体包含哪些服务内容？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
现在报名有什么特别的优惠或权益吗？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
请问报名后都包含哪些学习资源？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
想知道报名成功后能获得什么？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
报名这个活动，孩子能得到哪些支持？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
报名后有哪些增值服务？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
请问报名权益具体有哪些？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
现在报名和不报名有什么区别？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
报名后有没有专属指导或辅导？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
想了解报名后的权益详情。,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
报名后会提供哪些配套服务？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
请问报名后有课程礼包或资料吗？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
报名成功后有哪些特权？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
想问问报名后能享受什么服务？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
报名后有没有额外的福利赠送？,诗词、讲好中国故事,0,(总)复选已晋级,预选赛晋级(总)
